Zone,SFD,SFA,MF234,MF5plus,MH,DevCapacity,DevLandUse
3677,1,1,1,1,1,1242.9183,2.072454632
3678,1,1,1,1,1,707.3168,1.400581363
3679,1,1,1,1,1,719.74963,2.726120966
3680,1,1,1,1,1,709.92944,3.484041468
3681,1,1,1,1,1,1519.8176,2.438419955
3682,1,1,1,1,1,1197.4543,2.800492575
3683,1,1,1,1,1,633.5531,1.628462709
3684,1,1,1,1,1,1519.1531,2.797898854
3685,1,1,1,1,1,923.49426,3.280962407
3686,1,1,1,1,1,1055.7942,3.240124815
3687,1,1,1,1,1,828.5449,14.76590747
3688,1,1,1,1,1,3071.974,1.910902379
3689,1,1,1,1,1,3723.8599,2.342820609
3690,1,1,1,1,1,852.81647,4.273432177
3691,1,1,1,1,1,1656.6777,2.667220505
3692,1,1,1,1,1,1929.9558,14.33990997
3693,1,1,1,1,1,5363.146,2.257422126
3694,1,1,1,1,1,1,2.727666856
3695,1,1,1,1,1,3911.5056,2.543668943
3696,1,1,1,1,1,1691.7703,3.027633924
3697,1,1,1,1,1,2139.815,2.273614709
3698,1,1,1,1,1,5064.3706,1.849747492
3699,1,1,1,1,1,572.6072,2.634469392
3700,1,1,1,1,1,1609.24,2.238293224
3701,1,1,1,1,1,1971.1244,26.92880082
3702,1,1,1,1,1,4352.1255,33.13282533
3703,1,1,1,1,1,1431.7979,3.874653275
3704,1,1,1,1,1,1876.7139,2.461413744
3705,1,1,1,1,1,7153.169,2.299252618
3706,1,1,1,1,1,7427.4614,2.438141001
3707,1,1,1,1,1,2291.0693,0.661825684
3708,1,1,1,1,1,928.26086,2.673628455
3709,1,1,1,1,1,1942.6028,0.998822059
3710,1,1,1,1,1,3379.4707,2.833698883
3711,1,1,1,1,1,3640.9644,2.317338135
3712,1,1,1,1,1,3841.853,2.785046703
3713,1,1,1,1,1,669.68384,2.530901245
3714,1,1,1,1,1,4823.801,1.577274479
3715,1,1,1,1,1,678.1803,3.702883207
3716,1,1,1,1,1,1381.6332,3.736403927
3717,1,1,1,1,1,802.10724,3.630114009
3718,1,1,1,1,1,474.1581,8.313839178
3719,1,1,1,1,1,373.05115,1.91056747
3720,1,1,1,1,1,692.30206,6.757451921
3721,1,1,1,1,1,872.4358,4.133602873
3722,1,1,1,1,1,865.7588,6.592264407
3723,1,1,1,1,1,2104.3062,14.79658377
3724,1,1,1,1,1,94.784,16.31108213
3725,1,1,1,1,1,776.2792,14.18409908
3726,1,1,1,1,1,399.20807,11.82750481
3727,1,1,1,1,1,819.6821,13.70469252
3728,1,1,1,1,1,682.1562,8.428126806
3729,1,1,1,1,1,246.47305,8.046028786
3730,1,1,1,1,1,460.533,3.243764975
3731,1,1,1,1,1,770.9886,3.023419198
3732,1,1,1,1,1,533.7012,1.291656119
3733,1,1,1,1,1,364.67905,2.768604399
3734,1,1,1,1,1,1181.5068,1.341479636
3735,1,1,1,1,1,845.115,8.85786707
3736,1,1,1,1,1,3701.8691,11.51672334
3737,1,1,1,1,1,6474.0186,124.3736339
3738,1,1,1,1,1,6580.513,16.82917081
3739,1,1,1,1,1,10826.31,11.63468317
3740,1,1,1,1,1,10758.834,13.63206897
3741,1,1,1,1,1,6335.9917,9.075129155
3742,1,1,1,1,1,10217.129,14.65248927
3743,1,1,1,1,1,6007.963,9.080128618
3744,1,1,1,1,1,5037.087,10.56684219
3745,1,1,1,1,1,10494.98,16.35725367
3746,1,1,1,1,1,4607.358,6.102436755
3747,1,1,1,1,1,1708.487,9.22107817
3748,1,1,1,1,1,5747.5596,16.06805848
3749,1,1,1,1,1,20483.422,4.223785214
3750,1,1,1,1,1,145.11829,1.966288689
3751,1,1,1,1,1,465.12558,2.05758687
3752,1,1,1,1,1,205.06096,0.042753476
3753,1,1,1,1,1,1093.862,28.14470626
3754,1,1,1,1,1,352.9585,20.25887326
3755,1,1,1,1,1,389.25482,4.232900817
3756,1,1,1,1,1,932.6247,17.28239249
3757,1,1,1,1,1,1882.2476,9.928167762
3758,1,1,1,1,1,729.55066,13.09554492
3759,1,1,1,1,1,1698.8303,4.92823337
3760,1,1,1,1,1,1465.0804,14.73083727
3761,1,1,1,1,1,2222.6099,199.8673381
3762,1,1,1,1,1,1016.875,12.58129198
3763,1,1,1,1,1,825.99243,7.414289498
3764,1,1,1,1,1,1765.6987,4.668879289
3765,1,1,1,1,1,1093.3896,8.470662694
3766,1,1,1,1,1,1547.8834,2.739876422
3767,1,1,1,1,1,860.60895,20.96384167
3768,1,1,1,1,1,1138.2438,18.36483907
3769,1,1,1,1,1,2548.7764,8.482958452
3770,1,1,1,1,1,1997.2295,7.122312118
3771,1,1,1,1,1,2772.0872,10.11563564
3772,1,1,1,1,1,961.57776,5.982267048
3773,1,1,1,1,1,1220.5793,6.462623204
3774,1,1,1,1,1,584.87354,4.913225502
3775,1,1,1,1,1,740.2122,9.739344373
3776,1,1,1,1,1,1735.0502,6.734871271
3777,1,1,1,1,1,733.6937,10.19623401
3778,1,1,1,1,1,703.3787,8.225647947
3779,1,1,1,1,1,268.27466,6.883900853
3780,1,1,1,1,1,3364.6738,16.46287907
3781,1,1,1,1,1,3248.608,9.524812197
3782,1,1,1,1,1,4555.675,11.13523071
3783,1,1,1,1,1,3471.76,117.6104917
3784,1,1,1,1,1,2653.2522,5.417292132
3785,1,1,1,1,1,5716.0615,14.95956042
3786,1,1,1,1,1,3166.121,6.438460028
3787,1,1,1,1,1,4825.5923,9.612968864
3788,1,1,1,1,1,2213.2488,28.05057781
3789,1,1,1,1,1,87.98212,24.15627274
3790,1,1,1,1,1,1992.7661,21.39887675
3791,1,1,1,1,1,8939.776,17.51380852
3792,1,1,1,1,1,4103.7085,182.864563
3793,1,1,1,1,1,557.6781,115.2161818
3794,1,1,1,1,1,1980.2362,408.8456341
3795,1,1,1,1,1,1023.9723,1294.514927
3796,1,1,1,1,1,8175.2876,727.4814956
3797,1,1,1,1,1,2377.3005,274.1589355
3798,1,1,1,1,1,4520.136,2.467442982
3799,1,1,1,1,1,1834.7427,6.142067737
3800,1,1,1,1,1,3168.2744,5.037177034
3801,1,1,1,1,1,4809.038,8.881683357
3802,1,1,1,1,1,891.3062,24.15825936
3803,1,1,1,1,1,2893.2703,11.48833711
3804,1,1,1,1,1,5297.4893,18.74111225
3805,1,1,1,1,1,4307.4653,18.69275249
3806,1,1,1,1,1,3279.579,2.688917106
3807,1,1,1,1,1,2786.549,1.142296164
3808,1,1,1,1,1,739.6726,4.558154754
3809,1,1,1,1,1,535.247,2.820912681
3810,1,1,1,1,1,2010.7997,16.21010674
3811,1,1,1,1,1,2538.9844,18.87314216
3812,1,1,1,1,1,2923.8906,28.45570203
3813,1,1,1,1,1,4339.193,90.30051308
3814,1,1,1,1,1,1228.2606,6.525404784
3815,1,1,1,1,1,4735.958,7.196372943
3816,1,1,1,1,1,1665.5996,6.994921766
3817,1,1,1,1,1,1071.0764,8.005607583
3818,1,1,1,1,1,3480.0762,10.76362727
3819,1,1,1,1,1,2510.5698,8.210558584
3820,1,1,1,1,1,1679.7081,24.50736459
3821,1,1,1,1,1,3467.595,4.986744262
3822,1,1,1,1,1,1263.4487,85.84207997
3823,1,1,1,1,1,591.30634,114.5020567
3824,1,1,1,1,1,1714.364,1.636423
3825,1,1,1,1,1,232.6494,1.632735202
3826,1,1,1,1,1,192.63966,2.364219248
3827,1,1,1,1,1,8338.922,2.032893825
3828,1,1,1,1,1,9293.374,12.93872226
3829,1,1,1,1,1,2010.6437,2.614410904
3830,1,1,1,1,1,15609.905,2.200474859
3831,1,1,1,1,1,0,2.327192706
3832,1,1,1,1,1,11880.354,2.949206564
3833,1,1,1,1,1,582.6616,6.890315653
3834,1,1,1,1,1,1174.146,18.17412195
3835,1,1,1,1,1,6362.1006,12.87187444
3836,1,1,1,1,1,561.44495,2.580096467
3837,1,1,1,1,1,1603.4645,1.45062083
3838,1,1,1,1,1,821.8229,1.767243491
3839,1,1,1,1,1,591.3884,2.643400439
3840,1,1,1,1,1,755.8381,10.34501044
3841,1,1,1,1,1,5203.437,9.663957225
3842,1,1,1,1,1,459.09708,5.770233533
3843,1,1,1,1,1,1361.2145,10.9905796
3844,1,1,1,1,1,519.0171,7.992905113
3845,1,1,1,1,1,683.6045,9.907558902
3846,1,1,1,1,1,1094.273,7.792727761
3847,1,1,1,1,1,2598.7424,13.43337496
3848,1,1,1,1,1,621.589,8.985517166
3849,1,1,1,1,1,7116.6445,18.78303332
3850,1,1,1,1,1,2117.2317,25.77627272
3851,1,1,1,1,1,5308.2544,12.87443036
3852,1,1,1,1,1,3417.7517,5.493051116
3853,1,1,1,1,1,4184.331,21.13502005
3854,1,1,1,1,1,5668.622,8.170201967
3855,1,1,1,1,1,364.99786,8.93075227
3856,1,1,1,1,1,4424.559,23.38604704
3857,1,1,1,1,1,627.3784,2.04875005
3858,1,1,1,1,1,645.64966,3.021107667
3859,1,1,1,1,1,324.92346,1.433987974
3860,1,1,1,1,1,335.50864,2.878552814
3861,1,1,1,1,1,1613.6165,10.08597189
3862,1,1,1,1,1,2793.13,6.946341361
3863,1,1,1,1,1,3939.2314,5.978764468
3864,1,1,1,1,1,3145.012,10.33987756
3865,1,1,1,1,1,2763.1729,9.238102006
3866,1,1,1,1,1,0,6.003842488
3867,1,1,1,1,1,0,6.315860348
3868,1,1,1,1,1,0,6.900894388
3869,1,1,1,1,1,0,0.757307053
3870,1,1,1,1,1,0,14.61161913
3871,1,1,1,1,1,0,22.62717264
3872,1,1,1,1,1,0,20.00371427
3873,1,1,1,1,1,0,16.96308939
3874,1,1,1,1,1,0,20.95093542
3875,1,1,1,1,1,0,21.86214757
3876,1,1,1,1,1,0,6.532783602
3877,1,1,1,1,1,0,8.824058662
3878,1,1,1,1,1,0,75.3137553
3879,1,1,1,1,1,0,20.99425409
3880,1,1,1,1,1,0,293.0274964
3881,1,1,1,1,1,0,88.19236091
3882,1,1,1,1,1,0,5.535177358
3883,1,1,1,1,1,0,3.129214607
3884,1,1,1,1,1,0,0
3885,1,1,1,1,1,0,0
3886,1,1,1,1,1,0,4.846150074
3887,1,1,1,1,1,0,8.464312893
3888,1,1,1,1,1,0,21.36922867
3889,1,1,1,1,1,42,10.16005374
3890,1,1,1,1,1,7,8.323048511
3891,1,1,1,1,1,185,23.33200016
3892,1,1,1,1,1,48,5.963323599
3893,1,1,1,1,1,28,25.27445171
3894,1,1,1,1,1,15,14.64160884
3895,1,1,1,1,1,41,14.68034894
3896,1,1,1,1,1,2,11.17584959
3897,1,1,1,1,1,61,15.97154608
3898,1,1,1,1,1,2,14.47897441
3899,1,1,1,1,1,0,33.4083699
3900,1,1,1,1,1,0,13.99983047
3901,1,1,1,1,1,12,21.45989463
3902,1,1,1,1,1,0,17.84372157
3903,1,1,1,1,1,0,3.94186616
3904,1,1,1,1,1,31,6.116426059
3905,1,1,1,1,1,0,1.93450048
3906,1,1,1,1,1,0,2.972017004
3907,1,1,1,1,1,0,8.142350942
3908,1,1,1,1,1,0,3.855610499
3909,1,1,1,1,1,0,5.967329058
3910,1,1,1,1,1,0,6.026046145
3911,1,1,1,1,1,0,1.904535398
3912,1,1,1,1,1,0,1.850210614
3913,1,1,1,1,1,0,5.43304363
3914,1,1,1,1,1,0,6.646247202
3915,1,1,1,1,1,0,69.2934527
3916,1,1,1,1,1,0,1.825006767
3917,1,1,1,1,1,0,5.42054141
3918,1,1,1,1,1,57,25.8234558
3919,1,1,1,1,1,56,26.73466475
3920,1,1,1,1,1,3,26.97802872
3921,1,1,1,1,1,2,1.938594676
3922,1,1,1,1,1,2,3.64814028
3923,1,1,1,1,1,8,3.198872596
3924,1,1,1,1,1,46,6.13439674
3925,1,1,1,1,1,15,2.736540917
3926,1,1,1,1,1,56,3.226226943
3927,1,1,1,1,1,17,3.407395052
3928,1,1,1,1,1,0,2.228866706
3929,1,1,1,1,1,0,1.702991817
3930,1,1,1,1,1,3,3.632052743
3931,1,1,1,1,1,3,2.332494873
3932,1,1,1,1,1,0,3.157721548
3933,1,1,1,1,1,77,9.635862285
3934,1,1,1,1,1,6,2.595166066
3935,1,1,1,1,1,22,2.914897397
3936,1,1,1,1,1,2,2.316317273
3937,1,1,1,1,1,71,2.476020377
3938,1,1,1,1,1,0,3.000935859
3939,1,1,1,1,1,4,3.957755344
3940,1,1,1,1,1,45,3.094247283
3941,1,1,1,1,1,15,2.14073461
3942,1,1,1,1,1,42,1.312101193
3943,1,1,1,1,1,70,2.108806619
3944,1,1,1,1,1,11,2.053461751
3945,1,1,1,1,1,92,3.142988522
3946,1,1,1,1,1,77,3.388378579
3947,1,1,1,1,1,81,1.684015862
3948,1,1,1,1,1,56,4.277241418
3949,1,1,1,1,1,0,2.367596052
3950,1,1,1,1,1,0,19.76846165
3951,1,1,1,1,1,168,12.52317689
3952,1,1,1,1,1,0,15.24929995
3953,1,1,1,1,1,0,7.019686667
3954,1,1,1,1,1,0,11.94277204
3955,1,1,1,1,1,248,2.599525226
3956,1,1,1,1,1,787,2.419325969
3957,1,1,1,1,1,0,1.8848686
3958,1,1,1,1,1,21,3.701600238
3959,1,1,1,1,1,74,9.670654978
3960,1,1,1,1,1,0,15.97596294
3961,1,1,1,1,1,66,52.83543611
3962,1,1,1,1,1,439,9.439666324
3963,1,1,1,1,1,825,2.819602801
3964,1,1,1,1,1,479,4.410910414
3965,1,1,1,1,1,97,4.27105305
3966,1,1,1,1,1,192,2.990628231
3967,1,1,1,1,1,81,10.05823566
3968,1,1,1,1,1,431,2.867318331
3969,1,1,1,1,1,249,2.680894262
3970,1,1,1,1,1,1221,4.159629918
3971,1,1,1,1,1,0,3.702419113
3972,1,1,1,1,1,0,2.366267672
3973,1,1,1,1,1,896,13.11262272
3974,1,1,1,1,1,398,22.52268394
3975,1,1,1,1,1,339,6.162943943
3976,1,1,1,1,1,250,9.729846985
3977,1,1,1,1,1,191,20.3311931
3978,1,1,1,1,1,1605,14.33232591
3979,1,1,1,1,1,2003,2.801479341
3980,1,1,1,1,1,621,2.992515336
3981,1,1,1,1,1,1239,3.126021888
3982,1,1,1,1,1,1660,2.485608558
3983,1,1,1,1,1,97,7.005080175
3984,1,1,1,1,1,1193,9.865052466
3985,1,1,1,1,1,3100,12.01172445
3986,1,1,1,1,1,1288,9.714035193
3987,1,1,1,1,1,918,1.846832963
3988,1,1,1,1,1,1465,3.302422164
3989,1,1,1,1,1,531,1.404638208
3990,1,1,1,1,1,1749,3.55922535
3991,1,1,1,1,1,1799,25.6540439
3992,1,1,1,1,1,1048,9.603885695
3993,1,1,1,1,1,1486,22.77671218
3994,1,1,1,1,1,431,16.63398245
3995,1,1,1,1,1,6,2.894731447
3996,1,1,1,1,1,2224,2.693483501
3997,1,1,1,1,1,1720,1.568261342
3998,1,1,1,1,1,234,5.714893983
3999,1,1,1,1,1,1114,9.720389329
4000,1,1,1,1,1,1993,14.47261886
4001,1,1,1,1,1,1882,80.66083723
4002,1,1,1,1,1,1766,5.353422959
4003,1,1,1,1,1,952,8.264811038
4004,1,1,1,1,1,1354,5.767637781
4005,1,1,1,1,1,1411,11.18835383
4006,1,1,1,1,1,1161,9.15804243
4007,1,1,1,1,1,1554,7.983701082
4008,1,1,1,1,1,320,8.944407026
4009,1,1,1,1,1,819,5.91235307
4010,1,1,1,1,1,456,5.2711063
4011,1,1,1,1,1,603,12.083275
4012,1,1,1,1,1,1108,7.958190001
4013,1,1,1,1,1,842,10.51346197
4014,1,1,1,1,1,364,8.484397351
4015,1,1,1,1,1,1221,10.43871577
4016,1,1,1,1,1,54,41.75432823
4017,1,1,1,1,1,390,36.60553911
4018,1,1,1,1,1,227,15.33316291
4019,1,1,1,1,1,670,2.90373429
4020,1,1,1,1,1,5547,3.639437606
4021,1,1,1,1,1,1008,3.689634223
4022,1,1,1,1,1,0,2.360950906
4023,1,1,1,1,1,504,3.092081394
4024,1,1,1,1,1,1588,2.885139359
4025,1,1,1,1,1,23,4.414200785
4026,1,1,1,1,1,7149,2.140958786
4027,1,1,1,1,1,843,3.708583435
4028,1,1,1,1,1,3030,4.437774384
4029,1,1,1,1,1,1429,2.836452952
4030,1,1,1,1,1,4399,2.669628824
4031,1,1,1,1,1,5330,23.69413609
4032,1,1,1,1,1,10903,8.453500922
4033,1,1,1,1,1,5681,5.554784622
4034,1,1,1,1,1,963,2.962055141
4035,1,1,1,1,1,1415,3.040847919
4036,1,1,1,1,1,520,3.564402896
4037,1,1,1,1,1,0,2.489601702
4038,1,1,1,1,1,4857,3.48737769
4039,1,1,1,1,1,2057,1.227245444
4040,1,1,1,1,1,2188,10.93261778
4041,1,1,1,1,1,3066,4.498271592
4042,1,1,1,1,1,1127,3.515136558
4043,1,1,1,1,1,1671,2.794912828
4044,1,1,1,1,1,1703,3.547289556
4045,1,1,1,1,1,892,6.950459029
4046,1,1,1,1,1,337,2.763226287
4047,1,1,1,1,1,2762,3.503365734
4048,1,1,1,1,1,1989,2.173413926
4049,1,1,1,1,1,3366,1.975528375
4050,1,1,1,1,1,2593,1.255044216
4051,1,1,1,1,1,3591,1.917970502
4052,1,1,1,1,1,1354,4.308247133
4053,1,1,1,1,1,2112,1.975433804
4054,1,1,1,1,1,1680,3.287707125
4055,1,1,1,1,1,556,1.716983738
4056,1,1,1,1,1,737,0.821713112
4057,1,1,1,1,1,10747,1.678729022
4058,1,1,1,1,1,5099,1.678439078
4059,1,1,1,1,1,1372,5.764647493
4060,1,1,1,1,1,393,1.522545922
4061,1,1,1,1,1,1860,2.457070346
4062,1,1,1,1,1,3976,7.800234615
4063,1,1,1,1,1,1636,2.038845744
4064,1,1,1,1,1,884,3.354703834
4065,1,1,1,1,1,2510,2.891565236
4066,1,1,1,1,1,1675,1.227316623
4067,1,1,1,1,1,1634,5.871701836
4068,1,1,1,1,1,481,7.4017855
4069,1,1,1,1,1,1301,8.987057814
4070,1,1,1,1,1,1376,6.141021626
4071,1,1,1,1,1,796,3.053643634
4072,1,1,1,1,1,894,4.275158456
4073,1,1,1,1,1,290,1.095829233
4074,1,1,1,1,1,83,2.374434509
4075,1,1,1,1,1,76,2.458095027
4076,1,1,1,1,1,287,1.219548978
4077,1,1,1,1,1,571,3.998649318
4078,1,1,1,1,1,57,1.061132584
4079,1,1,1,1,1,111,5.782989419
4080,1,1,1,1,1,459,15.52821351
4081,1,1,1,1,1,216,8.902084212
4082,1,1,1,1,1,273,8.636793699
4083,1,1,1,1,1,135,16.82838488
4084,1,1,1,1,1,96,6.440686862
4085,1,1,1,1,1,342,6.031705173
4086,1,1,1,1,1,136,11.42437196
4087,1,1,1,1,1,74,8.767717898
4088,1,1,1,1,1,260,25.58901077
4089,1,1,1,1,1,523,6.526555711
4090,1,1,1,1,1,1134,11.37489998
4091,1,1,1,1,1,125,6.35400207
4092,1,1,1,1,1,400,11.47617308
4093,1,1,1,1,1,101,7.274000407
4094,1,1,1,1,1,348,1.902057858
4095,1,1,1,1,1,492,1.470257845
4096,1,1,1,1,1,357,2.462933763
4097,1,1,1,1,1,474,6.866689776
4098,1,1,1,1,1,317,9.326984432
4099,1,1,1,1,1,722,17.58517934
4100,1,1,1,1,1,210,8.483424452
4101,1,1,1,1,1,48,60.02939529
4102,1,1,1,1,1,130,17.72106553
4103,1,1,1,1,1,634,83.48322435
4104,1,1,1,1,1,241,16.88865533
4105,1,1,1,1,1,602,6.180076375
4106,1,1,1,1,1,602,26.68858206
4107,1,1,1,1,1,3824,5.149216892
4108,1,1,1,1,1,71,4.618718102
4109,1,1,1,1,1,376,3.453599613
4110,1,1,1,1,1,1105,11.02016594
4111,1,1,1,1,1,14,7.858648536
4112,1,1,1,1,1,177,4.949960203
4113,1,1,1,1,1,282,91.53324329
4114,1,1,1,1,1,79,12.10924638
4115,1,1,1,1,1,515,6.916281719
4116,1,1,1,1,1,196,84.45659853
4117,1,1,1,1,1,116,77.1178518
4118,1,1,1,1,1,742,132.0417388
4119,1,1,1,1,1,1056,101.7132412
4120,1,1,1,1,1,285,15.01085442
4121,1,1,1,1,1,184,14.74331587
4124,1,1,1,1,1,675,7.849332757
4125,1,1,1,1,1,786,36.99537937
4126,1,1,1,1,1,496,15.94297207
4127,1,1,1,1,1,279,172.7639189
4128,1,1,1,1,1,204,122.4572075
4129,1,1,1,1,1,0,8.719582774
4130,1,1,1,1,1,1684,563.7794172
4131,1,1,1,1,1,8,7.177631554
4132,1,1,1,1,1,440,20.46155349
4133,1,1,1,1,1,1205,20.93927056
4134,1,1,1,1,1,20,13.23004706
4135,1,1,1,1,1,1028,11.75668458
4136,1,1,1,1,1,440,13.56235405
4137,1,1,1,1,1,367,6.704399011
4138,1,1,1,1,1,611,8.985362188
4139,1,1,1,1,1,550,9.239192441
4140,1,1,1,1,1,54,8.535072592
4141,1,1,1,1,1,143,6.433035422
4142,1,1,1,1,1,127,10.44842388
4143,1,1,1,1,1,29,8.953903545
4144,1,1,1,1,1,141,3.618333607
4145,1,1,1,1,1,63,7.898575156
4146,1,1,1,1,1,165,19.38054037
4147,1,1,1,1,1,276,9.610976371
4148,1,1,1,1,1,64,13.51850617
4149,1,1,1,1,1,643,14.41088128
4150,1,1,1,1,1,553,5.25629992
4151,1,1,1,1,1,32,0.546568814
4152,1,1,1,1,1,132,0.441336497
4153,1,1,1,1,1,959,2.864463042
4154,1,1,1,1,1,91,2.448378675
4155,1,1,1,1,1,173,13.04787995
4156,1,1,1,1,1,18,17.20352601
4157,1,1,1,1,1,41,7.935595648
4158,1,1,1,1,1,221,4.840647595
4159,1,1,1,1,1,793,3.414737903
4160,1,1,1,1,1,54,9.639497055
4161,1,1,1,1,1,19,6.861507918
4162,1,1,1,1,1,121,6.997263626
4163,1,1,1,1,1,668,5.632491458
4164,1,1,1,1,1,146,6.218398669
4165,1,1,1,1,1,348,3.471932672
4166,1,1,1,1,1,5,10.66295846
4167,1,1,1,1,1,0,9.027123363
4168,1,1,1,1,1,112,20.24528825
4169,1,1,1,1,1,0,5.292284641
4170,1,1,1,1,1,60,5.586524041
4171,1,1,1,1,1,13,0.618322877
4172,1,1,1,1,1,48,1.155618422
4173,1,1,1,1,1,1040,4.950562799
4174,1,1,1,1,1,289,0.733607194
4175,1,1,1,1,1,190,1.544381948
4176,1,1,1,1,1,508,0.969911213
4177,1,1,1,1,1,0,0.997525775
4178,1,1,1,1,1,19,2.453937457
4179,1,1,1,1,1,728.76556,20.4710232
4180,1,1,1,1,1,64,12.85684151
4181,1,1,1,1,1,544.3491,254.7561427
4182,1,1,1,1,1,43,19.54140662
4183,1,1,1,1,1,103,6.362772251
4184,1,1,1,1,1,164.10652,3.427534685
4185,1,1,1,1,1,36.875656,2.60335259
4186,1,1,1,1,1,5.9213204,1.931909664
4187,1,1,1,1,1,22.217457,1.257778876
4188,1,1,1,1,1,0,8.047073756
4189,1,1,1,1,1,184.84541,9.926990606
4190,1,1,1,1,1,98,212.9771137
4191,1,1,1,1,1,97,7.68078074
4192,1,1,1,1,1,343.52737,14.23486711
4193,1,1,1,1,1,19.681213,8.555212812
4194,1,1,1,1,1,61,9.02706732
4195,1,1,1,1,1,45.526627,16.04507105
4196,1,1,1,1,1,144.21745,14.23525487
4197,1,1,1,1,1,0,2.142945011
4198,1,1,1,1,1,37,1.897573579
4199,1,1,1,1,1,315.6839,0.543574279
4200,1,1,1,1,1,5237.2686,0.71738004
4201,1,1,1,1,1,642.49335,17.55668717
4202,1,1,1,1,1,215.2759,10.44674759
4203,1,1,1,1,1,13,20.16571926
4204,1,1,1,1,1,330.20258,13.2634117
4205,1,1,1,1,1,221.814,13.55858703
4206,1,1,1,1,1,366.47015,1.492736443
4207,1,1,1,1,1,47.08886,1.571281637
4208,1,1,1,1,1,386.0784,1.435144858
4209,1,1,1,1,1,21,0.981433498
4210,1,1,1,1,1,44.526627,1.26746997
4211,1,1,1,1,1,281.68036,5.303258554
4212,1,1,1,1,1,234.4253,2.578078763
4213,1,1,1,1,1,653.9602,1.393379389
4214,1,1,1,1,1,235.59024,0.590003024
4215,1,1,1,1,1,332.11682,3.05782933
4216,1,1,1,1,1,110.08173,1.655242329
4217,1,1,1,1,1,193.34422,2.183664673
4218,1,1,1,1,1,172.88582,11.2298415
4219,1,1,1,1,1,325.37723,9.955339031
4220,1,1,1,1,1,240.05325,149.4535099
4221,1,1,1,1,1,167.2707,0.783225219
4222,1,1,1,1,1,290.31396,1.590911294
4223,1,1,1,1,1,821.6114,3.151167657
4224,1,1,1,1,1,419.4468,2.41977716
4225,1,1,1,1,1,105,2.516018682
4226,1,1,1,1,1,89,0.895912495
4227,1,1,1,1,1,172.81573,0.522221788
4228,1,1,1,1,1,221.16754,1.085303214
4229,1,1,1,1,1,290.43658,10.33999993
4230,1,1,1,1,1,59,14.02744549
4231,1,1,1,1,1,476.92413,10.70659638
4232,1,1,1,1,1,155.26524,9.641850989
4233,1,1,1,1,1,46,12.00891331
4234,1,1,1,1,1,2.5362427,5.718860138
4235,1,1,1,1,1,2,6.376927646
4236,1,1,1,1,1,329.42438,7.502672718
4237,1,1,1,1,1,745.4764,6.38295872
4238,1,1,1,1,1,314.60974,5.064158396
4239,1,1,1,1,1,171.5838,6.980898755
4240,1,1,1,1,1,61.639618,5.06195755
4241,1,1,1,1,1,242.64276,6.164914325
4242,1,1,1,1,1,248.18417,7.5694289
4243,1,1,1,1,1,2178.7334,5.081178442
4244,1,1,1,1,1,291.73257,12.67913041
4245,1,1,1,1,1,27,17.89373614
4246,1,1,1,1,1,116.1879,36.04423806
4247,1,1,1,1,1,76.16754,10.58231791
4248,1,1,1,1,1,169.78432,32.86567449
4249,1,1,1,1,1,0.9213205,5.637079787
4250,1,1,1,1,1,151.04318,5.824010723
4251,1,1,1,1,1,110.71829,7.630109096
4252,1,1,1,1,1,86.33721,11.58604485
4253,1,1,1,1,1,55.3249,101.9309162
4254,1,1,1,1,1,57.76396,106.1666229
4255,1,1,1,1,1,97.61207,4.890583447
4256,1,1,1,1,1,297.41376,5.316199449
4257,1,1,1,1,1,318.55847,7.834853271
4258,1,1,1,1,1,219.42853,5.127508208
4259,1,1,1,1,1,258.47412,100.9112269
4260,1,1,1,1,1,186.4807,113.8414718
4261,1,1,1,1,1,124.469604,138.1975702
4262,1,1,1,1,1,170.25148,390.260753
4263,1,1,1,1,1,141.86707,223.8137459
4264,1,1,1,1,1,124.52663,8.335998269
4265,1,1,1,1,1,158.2724,8.373089463
4266,1,1,1,1,1,114.66244,313.1242956
4267,1,1,1,1,1,122.852806,12.19270698
4268,1,1,1,1,1,175,8.745043265
4269,1,1,1,1,1,1148.1238,16.12168327
4270,1,1,1,1,1,11,44.54224904
4271,1,1,1,1,1,183.20784,59.73292057
4272,1,1,1,1,1,82.842636,138.0014258
4273,1,1,1,1,1,332.1886,12.90103438
4274,1,1,1,1,1,293.5244,16.57012832
4275,1,1,1,1,1,216.8358,7.354536645
4276,1,1,1,1,1,753.0636,11.29232936
4277,1,1,1,1,1,157.54831,779.3623743
4278,1,1,1,1,1,329.57895,100.4269054
4279,1,1,1,1,1,162.60413,54.90074224
4280,1,1,1,1,1,304.93933,7.224831339
4281,1,1,1,1,1,301.25412,5.190709514
4282,1,1,1,1,1,654.45496,31.07507784
4283,1,1,1,1,1,575.049,18.55108582
4284,1,1,1,1,1,321.92654,22.39461965
4285,1,1,1,1,1,700.1151,49.71194559
4286,1,1,1,1,1,607.7617,5.821216124
4287,1,1,1,1,1,469.20163,57.54846432
4288,1,1,1,1,1,180.27661,15.42371658
4289,1,1,1,1,1,221.98938,35.34119047
4290,1,1,1,1,1,131.71756,28.63268704
4291,1,1,1,1,1,252.27182,49.51530778
4292,1,1,1,1,1,190.78671,27.41083548
4293,1,1,1,1,1,219.52927,76.48478537
4294,1,1,1,1,1,131.00958,10.61784823
4295,1,1,1,1,1,357.2612,15.15702806
