id,Region,distanceToTransit,BBSR_Type,Pop+Emp,Population,Employment,Area,AGS,Housing,Special,Mixed Use,Industrial,Sport+Rec,remainder,x,y
841,1,500,10,4907,4711,196,640000.000000000000000,1000000005,0.54962013,0.046793955,0.002994782,0.018910966,0.098010169,0.283669998,4579650,5825000
842,1,500,10,2723,2672,50,160000.000000000000000,1000000005,0.069426754,0.062520483,0.001337511,0.026268354,0.007429404,0.833017494,4580250,5825200
843,1,500,10,3189,3001,187,160000.000000000000000,1000000005,0.099700039,0.212133888,0.020787072,0,0.214671847,0.452707154,4580650,5825200
844,1,500,10,4154,3906,248,160000.000000000000000,1000000005,0.782847776,0.022593978,0.0358561,0.025715594,0,0.132986551,4580250,5824800
845,1,500,10,2698,2653,44,160000.000000000000000,1000000005,0.543126959,0.114916155,0,0.011446968,0.134045105,0.196464813,4580650,5824800
846,1,500,10,2889,2706,182,640000.000000000000000,1000000005,0.43597131,0.05568473,0.00137539,0.023091629,0.344584344,0.139292597,4579650,5824200
847,1,500,10,2664,2545,118,160000.000000000000000,1000000005,0.744580254,0.032193487,0.015573939,0.012792832,0,0.194859488,4580250,5824400
848,1,500,10,2425,2383,42,160000.000000000000000,1000000005,0.743080118,0,0.005534897,0.013123564,0.02402732,0.214234101,4580650,5824400
849,1,500,10,2698,2698,0,160000.000000000000000,1000000005,0.610734205,0,0,0.000695405,0.191120196,0.197450194,4580250,5824000
850,1,500,10,3591,3554,37,160000.000000000000000,1000000005,0.557761035,0.037082118,0,0.028131089,0.228552517,0.148473242,4580650,5824000
851,1,500,10,1266,1118,148,160000.000000000000000,1000000005,0.03983909,0.490803407,0,0,0.295649492,0.173708011,4581050,5825200
852,1,500,10,4130,3882,247,160000.000000000000000,1000000005,0.245457203,0.136387692,0.009869797,0.168787465,0.17885296,0.260644884,4581450,5825200
853,1,500,10,2022,1970,52,160000.000000000000000,1000000005,0.25726733,0.173220277,0,0,0.277430983,0.292081411,4581050,5824800
854,1,500,10,3413,2996,416,160000.000000000000000,1000000005,0.546798578,0.06916358,0.052067252,0.067773487,0,0.264197102,4581450,5824800
855,1,500,10,2452,1795,656,160000.000000000000000,1000000005,0.005242566,0.078372013,0.010531432,0.636397284,0.120247462,0.149209243,4581850,5825200
856,1,500,10,2128,2063,64,160000.000000000000000,1000000005,0.413679891,0.061480649,2.07181E-05,0.051973877,0.262422868,0.210421997,4582250,5825200
857,1,500,10,4693,4014,678,160000.000000000000000,1000000005,0.120351144,0.242198178,0.025661959,0.508101236,0,0.103687484,4581850,5824800
858,1,500,10,1640,1557,82,40000.000000000000000,1000000005,0.260762141,0.107005543,0,0.333840569,0.036684401,0.261707346,4582150,5824900
859,1,500,10,1428,1344,83,40000.000000000000000,1000000005,0.367074842,0,0,0.376421224,0.080360563,0.176143371,4582350,5824900
860,1,500,10,704,664,39,40000.000000000000000,1000000005,0.352982431,0.286960412,0,0.086034913,0.03867288,0.235349364,4582150,5824700
861,1,500,10,1387,1325,61,40000.000000000000000,1000000005,0.468006486,0,0,0.279125308,0.079689397,0.173178808,4582350,5824700
862,1,500,10,1013,854,158,160000.000000000000000,1000000005,0.283804665,0.058473935,0,0.160066535,0.180561644,0.31709322,4581050,5824400
863,1,500,10,914,733,180,160000.000000000000000,1000000005,0.553943284,0.100639365,0.021633387,0.026668364,0.040223782,0.256891819,4581450,5824400
864,1,500,10,2183,2044,139,160000.000000000000000,1000000005,0.141498778,0.099267513,0,0.122914642,0.459834419,0.176484648,4581050,5824000
865,1,500,10,1306,797,509,160000.000000000000000,1000000005,0.225779569,0.248928506,0.048306553,0.147162351,0.034876468,0.294946553,4581450,5824000
866,1,500,10,3730,3498,231,160000.000000000000000,1000000005,0.422230811,0.084073102,0.033727323,0.005593203,0.21810109,0.23627447,4581850,5824400
867,1,500,10,1813,1252,560,160000.000000000000000,1000000005,0.249769772,0.10336913,0.088456718,0,0.052074003,0.506330377,4582250,5824400
868,1,500,10,1201,1042,158,160000.000000000000000,1000000005,0.460291113,0.051022421,0.02208152,0.00585339,0.146006615,0.314744941,4581850,5824000
869,1,500,10,709,610,98,160000.000000000000000,1000000005,0.069768208,0.162753831,0.007806957,0,0.184297146,0.575373857,4582250,5824000
870,1,500,10,1962,264,1697,640000.000000000000000,1000000005,0.284389237,0,0.001890254,0.465546657,0.063226076,0.184947777,4579650,5823400
871,1,500,10,3262,1979,1283,640000.000000000000000,1000000005,0.371050588,0.018920051,0.025069923,0.183064372,0.141175168,0.260719899,4580450,5823400
872,1,500,10,819,411,407,160000.000000000000000,1000000005,0,0,0,0.46369709,0.414930495,0.121372415,4579450,5822800
873,1,500,10,1617,1053,563,160000.000000000000000,1000000005,0.017591305,0.097498912,0,0.606986265,0.159902392,0.118021126,4579850,5822800
874,1,500,10,2117,1563,553,160000.000000000000000,1000000005,0.407501375,0,0.081301369,0.062596801,0.358685485,0.08991497,4579450,5822400
875,1,500,10,954,920,34,160000.000000000000000,1000000005,0.827015806,0,0.005584171,0,0.011915484,0.155484539,4579850,5822400
876,1,500,10,2548,1900,647,160000.000000000000000,1000000005,0.050282579,0,0.006777711,0.686551998,0.086151856,0.170235856,4580250,5822800
877,1,500,10,785,213,572,160000.000000000000000,1000000005,0.190078798,0.040548407,0.011292873,0.558681726,0.082785487,0.11661271,4580650,5822800
878,1,500,10,1269,1087,182,160000.000000000000000,1000000005,0.509366977,0.012789978,0.001416997,0.190339434,0.178888636,0.107197978,4580250,5822400
879,1,500,10,829,477,351,160000.000000000000000,1000000005,0.076148392,0.052008118,0.008285509,0.325169951,0.471647219,0.06674081,4580650,5822400
880,1,500,10,1531,1474,56,160000.000000000000000,1000000005,0.503233566,0.184956868,0,0,0.216096964,0.095712602,4581050,5823600
881,1,500,10,621,451,170,160000.000000000000000,1000000005,0.181083581,0.385830089,0.003492837,0.039644498,0.059105889,0.330843106,4581450,5823600
882,1,500,10,2237,2044,193,160000.000000000000000,1000000005,0.379192898,0.016766117,0,0.213946474,3.70741E-05,0.390057438,4581050,5823200
883,1,500,10,2922,2814,107,160000.000000000000000,1000000005,0.00717802,0.164197261,0.003452949,0.044639956,0.283756863,0.496774951,4581450,5823200
884,1,500,10,2512,1383,1129,160000.000000000000000,1000000005,0.07483615,0.075053196,0.173591692,0.057728529,0.11348743,0.505303003,4581850,5823600
885,1,500,10,773,551,222,160000.000000000000000,1000000005,0.038752918,0.167464398,0.013737395,0.105333639,0.204750159,0.469961491,4582250,5823600
886,1,500,10,2106,1353,752,160000.000000000000000,1000000005,0.1491437,0.035403156,0.105740215,0.124137511,0.170276576,0.415298843,4581850,5823200
887,1,500,10,1361,931,429,160000.000000000000000,1000000005,0.032194072,0,0,0.489399542,0.09783541,0.380570975,4582250,5823200
888,1,500,10,1817,1604,212,160000.000000000000000,1000000005,0.552817343,0.030704123,0.004398263,0.199560224,0,0.212520047,4581050,5822800
889,1,500,10,2498,2099,399,160000.000000000000000,1000000005,0.22219688,0.015114194,0.034757325,0.202120314,0.076318033,0.449493253,4581450,5822800
890,1,500,10,1136,597,538,160000.000000000000000,1000000005,0.384969166,0.087102893,0.054279007,0.210269779,0.081468506,0.181910648,4581050,5822400
891,1,500,10,1238,1130,108,40000.000000000000000,1000000005,0.259225546,0.042426329,0.049982011,0.13262152,0.215214275,0.300530319,4581350,5822500
892,1,500,10,747,747,0,40000.000000000000000,1000000005,0.094967075,0,0,0,0.338241362,0.566791563,4581550,5822500
893,1,500,10,1785,1563,222,40000.000000000000000,1000000005,0.326513511,0.016885249,0.146911476,0.001505336,0.185478132,0.322706296,4581350,5822300
894,1,500,10,1267,1184,82,40000.000000000000000,1000000005,0.180566315,0,0.041034225,0.067522265,0.380964319,0.329912876,4581550,5822300
895,1,500,10,484,38,446,160000.000000000000000,1000000005,0.328935092,0.065651113,0.060802903,0.050383927,0.087781735,0.406445229,4581850,5822800
896,1,500,10,1754,1386,368,160000.000000000000000,1000000005,0.068940802,0.021080156,0.001211837,0.396060936,0.194656667,0.318049603,4582250,5822800
897,1,500,10,2538,2171,366,160000.000000000000000,1000000005,0,0.044671424,0.017656635,0.266919501,0.507820444,0.162931996,4581850,5822400
898,1,500,10,405,134,271,160000.000000000000000,1000000005,0.240331803,0.09207621,0.018038979,0.144903343,0.218364672,0.286284994,4582250,5822400
899,1,500,10,2276,195,2081,640000.000000000000000,1000000005,0.083565569,0,0.068317508,0.116051389,0.115934675,0.616130859,4582850,5825000
900,1,500,10,3864,3371,493,160000.000000000000000,1000000005,0.235574054,0,0.026462279,0.366362182,0.16932562,0.202275865,4583450,5824800
901,1,500,10,1981,1908,73,160000.000000000000000,1000000005,0.135973644,0,0,0.08289877,0.591331517,0.189796069,4583850,5824800
902,1,500,10,1067,7,1059,640000.000000000000000,1000000005,0.025587307,0.012474545,0.013469484,0.202379484,0.119672327,0.626416853,4582850,5824200
903,1,500,10,2703,1427,1276,640000.000000000000000,1000000005,0.404905383,0.100195662,0.02979253,0.116296326,0.159964126,0.188845972,4583650,5824200
904,1,500,10,4705,3063,1641,367321.353804905025754,1000000005,4.2898E-07,0,0,0.811526359,0.04220604,0.146267172,4584238.496,5825063.739
905,1,500,10,2746,2591,154,160000.000000000000000,1000000005,0.472912045,0.009627518,0,0.174992072,0.06863687,0.273831495,4584250,5824400
906,1,500,10,4951,3861,1089,402081.572635527583770,1000000005,0.254255274,0,0,0.094721799,0.031670632,0.619352295,4584639.557,5824706.713
907,1,500,10,5403,2992,2411,1291718.668590434594080,1000000005,0.188049952,0.016999802,0.009072195,0.16963609,0.006390392,0.609851569,4585108.029,5824285.372
908,1,500,10,2171,19,2152,640000.000000000000000,1000000005,0,0.024433242,0,0.602493363,0.070553556,0.302519839,4582850,5823400
909,1,500,10,964,378,586,160000.000000000000000,1000000005,0,0,0,0.661929631,0.008656962,0.329413407,4582650,5822800
910,1,500,10,2465,1718,746,160000.000000000000000,1000000005,0,0,0,0.844087843,0,0.155912157,4583050,5822800
911,1,500,10,1057,424,632,160000.000000000000000,1000000005,0.062732526,0,0,0.718527135,0.019370777,0.199369561,4582650,5822400
912,1,500,10,1173,964,209,160000.000000000000000,1000000005,0.249053415,0.20462403,0,0.169407212,0.010173751,0.366741592,4583050,5822400
913,1,500,10,2625,0,2625,640000.000000000000000,1000000005,0.057394856,0.064843619,0.003004822,0.701563359,0.013439585,0.159753759,4584450,5823400
914,1,500,10,4928,671,4256,1199208.628983967239037,1000000005,0,0,0,0.645109598,0.069790669,0.285099733,4585248.743,5823050.434
915,1,500,10,2034,1295,739,160000.000000000000000,1000000012,0.002976775,0.002365467,0.003538393,0.473807749,0.178064116,0.3392475,4586650,5828400
916,1,500,10,4356,2973,1383,160000.000000000000000,1000000012,0.035843231,0,0.042881287,0.854182941,0,0.067092541,4587050,5828400
917,1,500,10,1337,1169,168,160000.000000000000000,1000000012,0.474091417,0.032812109,0.017971329,0.083383454,0.168125389,0.223616303,4586650,5828000
918,1,500,10,2018,1502,516,160000.000000000000000,1000000012,0.421509993,0.147412288,0.00293038,0.289588327,0,0.138559013,4587050,5828000
919,1,500,10,1513,228,1285,640000.000000000000000,1000000012,0.249690894,0.014802521,0.026482261,0.178846299,0.000295991,0.529882034,4586050,5827400
920,1,500,10,1127,938,189,640000.000000000000000,1000000012,0.57664811,0.03550159,0.015590767,0.006939507,0.041303872,0.324016153,4586850,5827400
921,1,500,10,2612,2018,594,160000.000000000000000,1000000012,0.299295833,0.037094233,0.048616133,0.329902877,0.016662099,0.268428824,4587450,5828400
922,1,500,10,2856,2049,807,160000.000000000000000,1000000012,0.093147897,0,0.054853263,0.473483255,0.01446977,0.364045815,4587850,5828400
923,1,500,10,963,913,50,160000.000000000000000,1000000012,0.741041379,0.115063305,0,0,0,0.143895317,4587450,5828000
924,1,500,10,1061,422,638,160000.000000000000000,1000000012,0.259099,0,0,0.411632758,0,0.329268242,4587850,5828000
925,1,500,10,439,23,415,160000.000000000000000,1000000012,0.343276254,0.145941128,8.92205E-06,0.228511411,0,0.282262286,4588250,5828400
926,1,500,10,1036,15,1021,160000.000000000000000,1000000012,0.195276494,0,0,0.655946047,0,0.148777459,4588650,5828400
927,1,500,10,2502,1685,817,160000.000000000000000,1000000012,0,0,0,0.523831283,0.033884815,0.442283902,4588250,5828000
928,1,500,10,1748,827,920,160000.000000000000000,1000000012,0.096740171,0,0.00728332,0.58772279,0.080087955,0.228165765,4588650,5828000
929,1,500,10,837,266,571,640000.000000000000000,1000000012,0.262713624,0.238185709,0,0.024495319,0.021593845,0.453011502,4587650,5827400
930,1,500,10,2508,1013,1495,640000.000000000000000,1000000012,0.211014587,0.003519793,0.009093703,0.232265542,0.244872498,0.299233877,4588450,5827400
931,1,500,10,5248,1729,3519,8853595.288526538759470,1000000012,0,0,0.019767199,0,0,0.980232801,4585188.119,5827033.655
932,1,500,10,4208,0,4208,640000.000000000000000,1000000012,0,0,0.791782464,0,0,0.208217536,4586050,5825800
933,1,500,10,1174,0,1174,160000.000000000000000,1000000012,0,0,0.883565259,0,0,0.116434741,4586650,5826000
934,1,500,10,1326,0,1326,160000.000000000000000,1000000012,0,0,0.997949954,0,0,0.002050046,4587050,5826000
935,1,500,10,1379,50,1329,160000.000000000000000,1000000012,0,0,1.000000000000000,0,0,0,4586650,5825600
936,1,500,10,1329,0,1329,160000.000000000000000,1000000012,0,0,1.000000000000000,0,0,0,4587050,5825600
937,1,500,10,1949,0,1949,640000.000000000000000,1000000012,0.079139084,0,0.164827264,0.172089219,0.005873345,0.578071088,4587650,5826600
938,1,500,10,2827,0,2827,640000.000000000000000,1000000012,0.162399471,0,0.531122066,0.00022015,0.069069982,0.237188332,4588450,5826600
939,1,500,10,4812,0,4812,640000.000000000000000,1000000012,0,0,0.905434619,0,0,0.094565381,4587650,5825800
940,1,500,10,3269,625,2643,624994.389455651631579,1000000012,0.20468264,0.002596862,0.506992919,0,0.011264798,0.274462782,4588441.419,5825807.723
941,1,500,10,2030,614,1415,160000.000000000000000,1000000012,0,7.4921E-05,0.015572628,0.897343908,0,0.087008543,4589050,5828400
942,1,500,10,1835,1071,763,160000.000000000000000,1000000012,0.301881976,0.126010415,0.003915458,0.454267184,0,0.113924967,4589450,5828400
943,1,500,10,3306,2398,908,160000.000000000000000,1000000012,0.028367071,0,0.038017076,0.55364425,0.144053577,0.235918024,4589050,5828000
944,1,500,10,2447,2295,151,160000.000000000000000,1000000012,0.514074644,0.029597103,0.019227447,0.071950023,0.059535695,0.305615089,4589450,5828000
945,1,500,10,1549,1257,292,160000.000000000000000,1000000012,0.277920201,0.66602796,0,0,0,0.056051839,4589850,5828400
946,1,500,10,788,363,425,160000.000000000000000,1000000012,0.026289146,0.961866799,0,0.001128644,6.69176E-05,0.010648494,4590250,5828400
947,1,500,10,3244,2538,705,160000.000000000000000,1000000012,0.204808726,0.2659286,0,0.377609717,0,0.151652956,4589850,5828000
948,1,500,10,989,536,452,160000.000000000000000,1000000012,0.22996966,0.316674779,0.011441894,0.192923681,0.054503631,0.194486356,4590250,5828000
949,1,500,10,4339,4189,149,160000.000000000000000,1000000012,0.35920983,0.124568502,0.009993338,0.053024661,0.3138451,0.139358569,4589050,5827600
950,1,500,10,2835,2794,40,160000.000000000000000,1000000012,0.749660734,0.040305329,0.015273454,0,0.045582406,0.149178077,4589450,5827600
951,1,500,10,5382,2004,3378,1037691.164717533160001,1000000012,0.150185748,0.010165697,0.005509142,0.001876863,0.004216181,0.828046369,4589200.986,5826562.703
952,1,500,10,2757,2722,34,160000.000000000000000,1000000012,0.640175737,0.079159853,0,0,0.050354213,0.230310197,4589450,5827200
953,1,500,10,4068,3734,333,160000.000000000000000,1000000012,0.468984538,0.085078838,0.001482871,0.188822365,0.086391216,0.169240171,4589850,5827600
954,1,500,10,1474,741,732,160000.000000000000000,1000000012,0.325129559,0.015627428,0.000619888,0.46599021,0.001013724,0.191619191,4590250,5827600
955,1,500,10,3279,3029,249,160000.000000000000000,1000000012,0.451272659,0.109470891,0,0.130985706,0.183934929,0.124335816,4589850,5827200
956,1,500,10,1941,1149,791,160000.000000000000000,1000000012,0.194151867,0.09904022,0.010456796,0.472293502,0,0.224057616,4590250,5827200
957,1,500,10,1324,1228,95,160000.000000000000000,1000000012,0.641693037,0.130053197,0,0.02524246,0.011462808,0.191548498,4590650,5828400
958,1,500,10,4255,1421,2834,802489.590976158156991,1000000012,0.127629365,0,0,0.056944009,0.101368999,0.714057628,4591450.866,5828716.938
959,1,500,10,2804,2777,26,160000.000000000000000,1000000012,0.243104608,0.002076502,0.003555824,0.01355732,0.551861108,0.185844639,4590650,5828000
960,1,500,10,2446,2185,260,160000.000000000000000,1000000012,0.006832985,0,0,0.161599668,0.649361658,0.182205688,4591050,5828000
961,1,500,10,3826,796,3030,364072.000753633619752,1000000012,0,0,0,0.527900216,0,0.472099784,4592062.039,5828435.975
962,1,500,10,2089,1739,350,160000.000000000000000,1000000012,0.020866507,0.046453465,0.004732565,0.208633876,0.382245181,0.337068406,4591450,5828000
963,1,500,10,2595,1998,597,160000.000000000000000,1000000012,0.245720033,0.02830609,0,0.375970676,0.07305275,0.276950451,4591850,5828000
964,1,500,10,2812,2742,69,640000.000000000000000,1000000012,0.469510703,0.033197926,0,0.0015513,0.047475943,0.448264128,4590850,5827400
965,1,500,10,2545,2470,74,160000.000000000000000,1000000012,0.501444768,0.172838375,0,0.000551885,0.043196341,0.281968631,4591450,5827600
966,1,500,10,2355,2236,118,160000.000000000000000,1000000012,0.384136886,0.138093719,0.032023475,0.011472218,0.138870731,0.295402971,4591850,5827600
967,1,500,10,2075,1943,132,160000.000000000000000,1000000012,0.565370742,0.242000972,0.020018812,0,0,0.172609474,4591450,5827200
968,1,500,10,2430,2384,45,160000.000000000000000,1000000012,0.460631476,0.034308214,0.023398571,0,0.229522737,0.252139002,4591850,5827200
969,1,500,10,4909,2908,2001,803830.709931544493884,1000000012,0.008876061,0,0,0.012627191,0.017858882,0.960637867,4590149.921,5826633.306
970,1,500,10,1694,1684,10,160000.000000000000000,1000000012,0.383991796,0.024413138,0,0,0.152162889,0.439432177,4591050,5826800
971,1,500,10,1224,1204,19,105383.639896714012139,1000000001,0.399026254,0.014017227,0,0.011611457,0.407977641,0.167367421,4591033.98,5826334.265
972,1,500,10,1689,1636,53,67215.083335964882281,1000000012,0.048224249,0,0,0.076262094,0.119156126,0.756357531,4590587.789,5826490.663
973,1,500,10,4669,4029,640,601752.559782009921037,1000000012,0.12451008,0.003389319,0,0,0.000680867,0.871419733,4591606.326,5826645.4
974,1,500,10,4814,4610,204,412784.916664035001304,1000000001,0.441057354,0.02770677,0.007559296,0.001017442,0.027688194,0.494970945,4590815.175,5826075.148
